CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
1652	ID71_1652	25752	PKW	0	NA		394	213	NA	NA	NA	NA	Pkw_neutral
1652r	ID71t2_1652	25759	Flexibilität	0	NA		370	43	NA	NA	NA	NA	Flexibilität
1652r	ID71t2_1652	25758	Umweltaspekte	0	NA		209	336	NA	NA	NA	NA	Umweltaspekte
1652r	ID71t2_1652	25757	Platz	-3	NA	14:57:51	400	405	NA	NA	NA	NA	Platz
1652r	ID71t2_1652	25756	viele Menschen	0	NA		858	45	NA	NA	NA	NA	viele Menschen_neutral
1652r	ID71t2_1652	25755	Pandemie	-3	NA	14:57:02	607	20	NA	NA	NA	NA	Pandemie
1652r	ID71t2_1652	25754	Kosten	-3	NA	14:56:28	608	391	NA	NA	NA	NA	Kosten_negative
1652r	ID71t2_1652	25753	ÖPNV	0	NA		670	215	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1652r	ID71t2_1652	25752	PKW	0	NA		394	213	NA	NA	NA	NA	Pkw_neutral
1653	ID72_1653	25778	genauere Zielorte	1	NA	NA	367	199	NA	NA	NA	NA	genauere Zielorte
1653	ID72_1653	25777	Konzentration	0	NA	NA	43	415	NA	NA	NA	NA	Konzentration
1653	ID72_1653	25775	Pausen wann man will	1	NA	NA	200	497	NA	NA	NA	NA	Pausen wann man will
1653	ID72_1653	25774	muss nicht selbst fahren	1	NA	NA	583	212	NA	NA	NA	NA	muss nicht selbst fahren_positive
1653	ID72_1653	25773	laut	-1	NA	NA	627	491	NA	NA	NA	NA	laut_negative
1653	ID72_1653	25772	Klogänge	-2	NA	NA	834	381	NA	NA	NA	NA	Klogänge
1653	ID72_1653	25771	tanken	-2	NA	NA	106	317	NA	NA	NA	NA	tanken_negative
1653	ID72_1653	25769	laute Musik	1	NA	NA	183	201	NA	NA	NA	NA	Musik hören_positive
1653	ID72_1653	25768	Fahrgäste	10	NA	NA	760	264	NA	NA	NA	NA	Andere Menschen_ambivalent
1653	ID72_1653	25767	Eigener Pkw	0	NA	NA	273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1653	ID72_1653	25766	Öffentliche Verkehrsmittel	0	NA	NA	574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1654	ID72t2_1654	25798	Platz finden	-1	NA		259	19	NA	NA	NA	NA	Platz finden
1654	ID72t2_1654	25797	Kosten	-1	NA	15:27:51	33	12	NA	NA	NA	NA	Kosten_negative
1654	ID72t2_1654	25796	Parken	-1	NA		108	99	NA	NA	NA	NA	Parken
1654	ID72t2_1654	25795	flexibler	1	NA	15:27:07	397	431	NA	NA	NA	NA	flexibel_positive
1654	ID72t2_1654	25794	Umweltfreundlicher	1	NA		742	179	NA	NA	NA	NA	umweltfreundlich_positive
1654	ID72t2_1654	25793	Versicherung	0	NA	15:26:15	25	194	NA	NA	NA	NA	Versicherung_neutral
1654	ID72t2_1654	25791	Betriebskosten	-1	NA	15:26:21	30	544	NA	NA	NA	NA	Betriebskosten
1654	ID72t2_1654	25790	Wertverlust	-1	NA	15:26:25	382	519	NA	NA	NA	NA	Wertverlust_negative
1654	ID72t2_1654	25789	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1654	ID72t2_1654	25788	Eigener Pkw	0	NA	15:26:54	273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1654	ID72t2_1654	25787	Fahrgäste	10	NA		760	264	NA	NA	NA	NA	Andere Menschen_ambivalent
1654	ID72t2_1654	25786	laute Musik	1	NA		183	201	NA	NA	NA	NA	Musik hören_positive
1654	ID72t2_1654	25785	tanken	-2	NA		106	317	NA	NA	NA	NA	tanken_negative
1654	ID72t2_1654	25784	Klogänge	-2	NA		834	381	NA	NA	NA	NA	Klogänge
1654	ID72t2_1654	25783	laut	-1	NA		627	491	NA	NA	NA	NA	laut_negative
1654	ID72t2_1654	25782	muss nicht selbst fahren	1	NA		583	212	NA	NA	NA	NA	muss nicht selbst fahren_positive
1654	ID72t2_1654	25781	Pausen wann man will	1	NA		200	497	NA	NA	NA	NA	Pausen wann man will
1654	ID72t2_1654	25780	Konzentration	0	NA		43	415	NA	NA	NA	NA	Konzentration
1654	ID72t2_1654	25779	genauere Zielorte	1	NA		367	199	NA	NA	NA	NA	genauere Zielorte
1655	ID73_1655	25816	Fahrtzeit nutzen	2	Bei Langstrecken kann man prima lesen, Filme schauen, oder einfach schlafen. Beim Autofahren hat man diese Möglichkeit nicht (insofern man alleine fährt). 	15:58:03	544	98.4375	NA	NA	NA	NA	Fahrtzeit nutzen
1655	ID73_1655	25815	Gefahr	10	Im Straßenverkehr geht grundsätzlich eine Gefahr durch andere Fahrer aus. Dies ist bei öffentlichen Verkehrsmitteln gemindert.	15:54:41	261.094	493.547	NA	NA	NA	NA	Gefahr
1655	ID73_1655	25814	Kosten	-2	Ich lebe in einer ländlichen Gegend, für mich ist es tatsächlich gleich teuer, wenn nicht gar teurer öffentliche Verkehrsmittel zu nutzen. Außerdem haben wir hier eine sehr schlechte Anbindung.	15:55:53	803.222	421.774	NA	NA	NA	NA	Kosten_negative
1655	ID73_1655	25813	Ausfälle	-2	NA	15:56:45	457.953	540.984	NA	NA	NA	NA	Ausfall_negative
1655	ID73_1655	25812	Verspätungen	-1	NA	15:56:08	707.969	537.938	NA	NA	NA	NA	Verspätung_negative
1655	ID73_1655	25811	Abhängigkeit	-2	NA		576.953	461.953	NA	NA	NA	NA	Abhängigkeit
1655	ID73_1655	25810	Umweltfreundlich	2	 Mehr Menschen in einem Transportmittel	16:02:51	762.984	180	NA	NA	NA	NA	umweltfreundlich_positive
1655	ID73_1655	25809	Menschenmengen	-3	Ich persönlich mag keine Menschenmengen und auch Interaktionen mit Fremden, wenn es um Sitzplatzreservierungen geht bspw. empfinde ich als unangenehm	15:55:18	779.976	301.986	NA	NA	NA	NA	viele Menschen_negative
1655	ID73_1655	25808	Passiver Transport	1	Man muss sich nicht auf die Straße konzentrieren, man wird quasi nur mitgenommen	15:53:48	551.972	226.965	NA	NA	NA	NA	Passiver Transport
1655	ID73_1655	25807	Umweltfreundlich	-2	NA	15:50:54	20	438.969	NA	NA	NA	NA	umweltfreundlich_negative
1655	ID73_1655	25806	Kostenfaktor	-1	NA	16:10:33	46.9531	282.938	NA	NA	NA	NA	Kostenfaktor
1655	ID73_1655	25805	Unabhängig	2	NA	15:52:14	64.9688	80.9844	NA	NA	NA	NA	Unabhängigkeit_positive
1655	ID73_1655	25804	Schneller	1	Langstrecken nicht, Kurzstrecken auf jeden Fall	16:00:44	307.984	80.9688	NA	NA	NA	NA	schnell _positive
1655	ID73_1655	25803	Flexibilität	3	NA		226.953	210.984	NA	NA	NA	NA	Flexibilität
1655	ID73_1655	25802	Eigener Pkw	0	 		273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1655	ID73_1655	25801	Öffentliche Verkehrsmittel	0	 		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1656	ID73t2_1656	25833	Nachhaltigkeit	-3	NA		34	553	NA	NA	NA	NA	Nachhaltigkeit
1656	ID73t2_1656	25832	Öffentliche Verkehrsmittel	0	 		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1656	ID73t2_1656	25831	Eigener Pkw	0	 		273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1656	ID73t2_1656	25830	Flexibilität	3	NA		226.953	210.984	NA	NA	NA	NA	Flexibilität
1656	ID73t2_1656	25829	Schneller	1	Langstrecken nicht, Kurzstrecken auf jeden Fall	16:00:44	307.984	80.9688	NA	NA	NA	NA	schnell _positive
1656	ID73t2_1656	25828	Unabhängig	2	NA	15:52:14	133.969	56.9844	NA	NA	NA	NA	Unabhängigkeit_positive
1656	ID73t2_1656	25827	Kostenfaktor	-1	NA	16:10:33	46.9531	282.938	NA	NA	NA	NA	Kostenfaktor
1656	ID73t2_1656	25826	Umweltfreundlich	-2	NA	15:50:54	20	438.969	NA	NA	NA	NA	umweltfreundlich_negative
1656	ID73t2_1656	25825	Passiver Transport	1	Man muss sich nicht auf die Straße konzentrieren, man wird quasi nur mitgenommen	15:53:48	551.972	226.965	NA	NA	NA	NA	Passiver Transport
1656	ID73t2_1656	25824	Menschenmengen	-3	Ich persönlich mag keine Menschenmengen und auch Interaktionen mit Fremden, wenn es um Sitzplatzreservierungen geht bspw. empfinde ich als unangenehm	15:55:18	779.976	301.986	NA	NA	NA	NA	viele Menschen_negative
1656	ID73t2_1656	25823	Umweltfreundlich	2	 Mehr Menschen in einem Transportmittel	16:02:51	762.984	180	NA	NA	NA	NA	umweltfreundlich_positive
1656	ID73t2_1656	25822	Abhängigkeit	-2	NA		576.953	461.953	NA	NA	NA	NA	Abhängigkeit
1656	ID73t2_1656	25821	Verspätungen	-1	NA	15:56:08	707.969	537.938	NA	NA	NA	NA	Verspätung_negative
1656	ID73t2_1656	25820	Ausfälle	-2	NA	15:56:45	457.953	540.984	NA	NA	NA	NA	Ausfall_negative
1656	ID73t2_1656	25819	Kosten	-2	Ich lebe in einer ländlichen Gegend, für mich ist es tatsächlich gleich teuer, wenn nicht gar teurer öffentliche Verkehrsmittel zu nutzen. Außerdem haben wir hier eine sehr schlechte Anbindung.	15:55:53	803.222	421.774	NA	NA	NA	NA	Kosten_negative
1656	ID73t2_1656	25818	Gefahr	10	Im Straßenverkehr geht grundsätzlich eine Gefahr durch andere Fahrer aus. Dies ist bei öffentlichen Verkehrsmitteln gemindert.	15:54:41	261.094	493.547	NA	NA	NA	NA	Gefahr
1656	ID73t2_1656	25817	Fahrtzeit nutzen	2	Bei Langstrecken kann man prima lesen, Filme schauen, oder einfach schlafen. Beim Autofahren hat man diese Möglichkeit nicht (insofern man alleine fährt). 	15:58:03	544	98.4375	NA	NA	NA	NA	Fahrtzeit nutzen
1657	ID74_1657	25851	Tankstelle	10	NA		686	25	NA	NA	NA	NA	Tankstelle
1657	ID74_1657	25850	Unfälle	-3	NA		723	128	NA	NA	NA	NA	Unfall_negative
1657	ID74_1657	25849	Umleitungen	-1	NA	16:28:13	181	88	NA	NA	NA	NA	Umleitungen
1657	ID74_1657	25848	Baustellen	-2	NA	16:27:37	20	83	NA	NA	NA	NA	Baustellen
1657	ID74_1657	25847	Langsame Autofahrer	-2	NA	16:27:42	807	448	NA	NA	NA	NA	Langsame Autofahrer
1657	ID74_1657	25846	Drängler	-2	NA	16:27:40	674	504	NA	NA	NA	NA	Drängler
1657	ID74_1657	25845	Andere Autofahrer	0	NA		476	467	NA	NA	NA	NA	Andere Autofahrer
1657	ID74_1657	25844	Bus	0	NA		817	360	NA	NA	NA	NA	Bus
1657	ID74_1657	25843	Reisen	3	NA	16:23:53	48	447	NA	NA	NA	NA	Reisen
1657	ID74_1657	25842	Wetter	10	NA		38	261	NA	NA	NA	NA	Wetter
1657	ID74_1657	25841	Arbeitstelle	10	NA	16:14:42	249	20	NA	NA	NA	NA	Arbeitstelle
1657	ID74_1657	25840	Einkaufen	1	NA	16:14:09	455	20	NA	NA	NA	NA	Einkaufen_positive
1657	ID74_1657	25839	Landstraße	0	NA		462	173	NA	NA	NA	NA	Landstraße
1657	ID74_1657	25838	Autobahn	0	NA		204	147	NA	NA	NA	NA	Autobahn
1657	ID74_1657	25837	Eigener Pkw	0	NA		253	445	NA	NA	NA	NA	Eigener Pkw_neutral
1657	ID74_1657	25836	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1657r	ID74t2_1657	25851	Tankstelle	10	NA		686	25	NA	NA	NA	NA	Tankstelle
1657r	ID74t2_1657	25850	Unfälle	-3	NA		723	128	NA	NA	NA	NA	Unfall_negative
1657r	ID74t2_1657	25849	Umleitungen	-1	NA	16:28:13	181	88	NA	NA	NA	NA	Umleitungen
1657r	ID74t2_1657	25848	Baustellen	-2	NA	16:27:37	20	83	NA	NA	NA	NA	Baustellen
1657r	ID74t2_1657	25847	Langsame Autofahrer	-2	NA	16:27:42	807	448	NA	NA	NA	NA	Langsame Autofahrer
1657r	ID74t2_1657	25846	Drängler	-2	NA	16:27:40	674	504	NA	NA	NA	NA	Drängler
1657r	ID74t2_1657	25845	Andere Autofahrer	0	NA		476	467	NA	NA	NA	NA	Andere Autofahrer
1657r	ID74t2_1657	25844	Bus	0	NA		817	360	NA	NA	NA	NA	Bus
1657r	ID74t2_1657	25843	Reisen	3	NA	16:23:53	48	447	NA	NA	NA	NA	Reisen
1657r	ID74t2_1657	25842	Wetter	10	NA		38	261	NA	NA	NA	NA	Wetter
1657r	ID74t2_1657	25841	Arbeitstelle	10	NA	16:14:42	249	20	NA	NA	NA	NA	Arbeitstelle
1657r	ID74t2_1657	25840	Einkaufen	1	NA	16:14:09	455	20	NA	NA	NA	NA	Einkaufen_positive
1657r	ID74t2_1657	25839	Landstraße	0	NA		462	173	NA	NA	NA	NA	Landstraße
1657r	ID74t2_1657	25838	Autobahn	0	NA		204	147	NA	NA	NA	NA	Autobahn
1657r	ID74t2_1657	25837	Eigener Pkw	0	NA		253	445	NA	NA	NA	NA	Eigener Pkw_neutral
1657r	ID74t2_1657	25836	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1658	ID75_1658	25873	Anbindung meiner Ziele	2	NA		362	20	NA	NA	NA	NA	Anbindung meiner Ziele
1658	ID75_1658	25872	tägliches Pendeln (10km)	0	NA		709	5	NA	NA	NA	NA	tägliches Pendeln (10km)
1658	ID75_1658	25871	Gepäckmitnahme	0	NA		540	0	NA	NA	NA	NA	Gepäckmitnahme
1658	ID75_1658	25870	Reisen ab 800 km	1	NA	17:12:13	436	522.6	NA	NA	NA	NA	Reisen ab 800 km
1658	ID75_1658	25869	Freie Zeitwahl	2	NA	17:11:26	408	43	NA	NA	NA	NA	zeitlich flexibel_positive
1658	ID75_1658	25868	Baustellen/Verzögerung	0	NA		588	85	NA	NA	NA	NA	Baustellen/Verzögerung
1658	ID75_1658	25867	Parkplatzsuche	-1	NA		151	66	NA	NA	NA	NA	Parkplatzsuche_negative
1658	ID75_1658	25866	ab 400km	2	NA		568	476	NA	NA	NA	NA	ab 400km
1658	ID75_1658	25865	Preissystem (DB)	-2	NA		792	120	NA	NA	NA	NA	Preissystem (DB)
1658	ID75_1658	25864	Ticketbuchung	-1	NA		837	221	NA	NA	NA	NA	Ticketbuchung
1658	ID75_1658	25863	Mitreisende	-1	NA		612	520	NA	NA	NA	NA	Mitreisende
1658	ID75_1658	25862	Privatssphäre	3	NA		240	529	NA	NA	NA	NA	Privatssphäre
1658	ID75_1658	25860	Geschwindigkeit	3	NA		44	392	NA	NA	NA	NA	Geschwindigkeit
1658	ID75_1658	25859	Dauer	-3	NA		827	352	NA	NA	NA	NA	Dauer
1658	ID75_1658	25858	umstiegsfreie Verbindung	3	NA		636	195	NA	NA	NA	NA	umstiegsfreie Verbindung
1658	ID75_1658	25857	Spritkosten vs Bahnticket	1	NA	17:07:25	57	170	NA	NA	NA	NA	Spritkosten vs Bahnticket
1658	ID75_1658	25856	Komfort	3	NA	17:04:38	290	156	NA	NA	NA	NA	Komfort_positive
1658	ID75_1658	25855	Eigener Pkw	0	NA		272	346	NA	NA	NA	NA	Eigener Pkw_neutral
1658	ID75_1658	25854	Öffentliche Verkehrsmittel	0	NA		574	347	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1659	ID75t2_1659	25899	Öffentliche Verkehrsmittel	0	NA		574	347	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1659	ID75t2_1659	25898	Eigener Pkw	0	NA		272	346	NA	NA	NA	NA	Eigener Pkw_neutral
1659	ID75t2_1659	25897	Komfort	3	NA	17:04:38	290	156	NA	NA	NA	NA	Komfort_positive
1659	ID75t2_1659	25896	Spritkosten vs Bahnticket	1	NA	17:07:25	57	170	NA	NA	NA	NA	Spritkosten vs Bahnticket
1659	ID75t2_1659	25895	umstiegsfreie Verbindung	3	NA		636	195	NA	NA	NA	NA	umstiegsfreie Verbindung
1659	ID75t2_1659	25894	Dauer	-3	NA		827	352	NA	NA	NA	NA	Dauer
1659	ID75t2_1659	25893	Geschwindigkeit	3	NA		44	392	NA	NA	NA	NA	Geschwindigkeit
1659	ID75t2_1659	25891	Privatssphäre	3	NA		240	529	NA	NA	NA	NA	Privatssphäre
1659	ID75t2_1659	25890	Mitreisende	-1	NA		612	520	NA	NA	NA	NA	Mitreisende
1659	ID75t2_1659	25889	Ticketbuchung	-1	NA		837	221	NA	NA	NA	NA	Ticketbuchung
1659	ID75t2_1659	25888	Preissystem (DB)	-2	NA		792	120	NA	NA	NA	NA	Preissystem (DB)
1659	ID75t2_1659	25887	ab 400km	2	NA		568	476	NA	NA	NA	NA	ab 400km
1659	ID75t2_1659	25886	Parkplatzsuche	-1	NA		151	66	NA	NA	NA	NA	Parkplatzsuche_negative
1659	ID75t2_1659	25885	Baustellen/Verzögerung	0	NA		588	85	NA	NA	NA	NA	Baustellen/Verzögerung
1659	ID75t2_1659	25884	Freie Zeitwahl	2	NA	17:11:26	408	43	NA	NA	NA	NA	zeitlich flexibel_positive
1659	ID75t2_1659	25883	Reisen ab 800 km	1	NA	17:12:13	436	522.6	NA	NA	NA	NA	Reisen ab 800 km
1659	ID75t2_1659	25882	Gepäckmitnahme	0	NA		540	0	NA	NA	NA	NA	Gepäckmitnahme
1659	ID75t2_1659	25881	tägliches Pendeln (10km)	0	NA		709	5	NA	NA	NA	NA	tägliches Pendeln (10km)
1659	ID75t2_1659	25880	Anbindung meiner Ziele	2	NA		307	22	NA	NA	NA	NA	Anbindung meiner Ziele
1659	ID75t2_1659	25879	Erwerb eines Nutzungsrechts	0	NA		932	26	NA	NA	NA	NA	Erwerb eines Nutzungsrechts
1659	ID75t2_1659	25878	Erwerb von Eigentum	1	NA		55	12	NA	NA	NA	NA	Erwerb von Eigentum
1659	ID75t2_1659	25877	Wertverlust	-3	NA		88	527	NA	NA	NA	NA	Wertverlust_negative
1663	ID76_1663	25943	kein vorankommen mit alkohol	0	NA	21:25:27	80	36	NA	NA	NA	NA	kein vorankommen mit alkohol
1663	ID76_1663	25942	Zeit bleibt auf der Strecke	-3	NA		862	101	NA	NA	NA	NA	Zeit bleibt auf der Strecke
1663	ID76_1663	25941	viele Menschen	-1	NA		596	150	NA	NA	NA	NA	viele Menschen_negative
1663	ID76_1663	25940	schlechte verbindungen	-3	NA	21:20:59	820	469	NA	NA	NA	NA	schlechte verbindungen
1663	ID76_1663	25939	transport trotz alkoholkonsum	1	NA		661	44	NA	NA	NA	NA	transport trotz alkoholkonsum
1663	ID76_1663	25938	keine verantwortung	3	NA		770	245	NA	NA	NA	NA	keine verantwortung
1663	ID76_1663	25937	freiheit	3	NA		77	318	NA	NA	NA	NA	Freiheit_positive
1663	ID76_1663	25936	emotionen beim fahren (freude)	2	NA		188	513	NA	NA	NA	NA	emotionen beim fahren (freude)
1663	ID76_1663	25935	flexibel	3	NA		259	124	NA	NA	NA	NA	flexibel_positive
1663	ID76_1663	25934	unkompliziert	1	NA		20	135	NA	NA	NA	NA	unkompliziert
1663	ID76_1663	25933	Eigener Pkw	0	NA		273	344	NA	NA	NA	NA	Eigener Pkw_neutral
1663	ID76_1663	25932	Öffentliche Verkehrsmittel	0	NA		573	347	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1665	ID76t2_1665	25973	gniedrige kosten	1	NA		502	161	NA	NA	NA	NA	gniedrige kosten
1665	ID76t2_1665	25972	monatliche kosten	-1	NA		463	32	NA	NA	NA	NA	monatliche kosten
1665	ID76t2_1665	25971	wertverlust	-1	NA	21:40:06	294	54	NA	NA	NA	NA	Wertverlust_negative
1665	ID76t2_1665	25968	Öffentliche Verkehrsmittel	0	NA		573	347	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1665	ID76t2_1665	25967	Eigener Pkw	0	NA		273	343	NA	NA	NA	NA	Eigener Pkw_neutral
1665	ID76t2_1665	25966	unkompliziert	1	NA		20	135	NA	NA	NA	NA	unkompliziert
1665	ID76t2_1665	25965	flexibel	3	NA		259	124	NA	NA	NA	NA	flexibel_positive
1665	ID76t2_1665	25964	emotionen beim fahren (freude)	2	NA		188	513	NA	NA	NA	NA	emotionen beim fahren (freude)
1665	ID76t2_1665	25963	freiheit	3	NA		77	318	NA	NA	NA	NA	Freiheit_positive
1665	ID76t2_1665	25962	keine verantwortung	3	NA		770	245	NA	NA	NA	NA	keine verantwortung
1665	ID76t2_1665	25961	transport trotz alkoholkonsum	1	NA		661	44	NA	NA	NA	NA	transport trotz alkoholkonsum
1665	ID76t2_1665	25960	schlechte verbindungen	-3	NA	21:20:59	820	469	NA	NA	NA	NA	schlechte verbindungen
1665	ID76t2_1665	25959	viele Menschen	-1	NA		596	150	NA	NA	NA	NA	viele Menschen_negative
1665	ID76t2_1665	25958	Zeit bleibt auf der Strecke	-3	NA		862	101	NA	NA	NA	NA	Zeit bleibt auf der Strecke
1665	ID76t2_1665	25957	kein vorankommen mit alkohol	0	NA	21:25:27	80	36	NA	NA	NA	NA	kein vorankommen mit alkohol
1664	ID77_1664	25976	Stau	-3	NA		81	497	NA	NA	NA	NA	Stau_negative
1664	ID77_1664	25975	Umwelt	3	NA		896	474	NA	NA	NA	NA	Umwelt
1664	ID77_1664	25974	Zeit	2	NA	21:42:04	917	132	NA	NA	NA	NA	Zeit
1664	ID77_1664	25970	Sicherheit	0	NA	21:40:02	433	202	NA	NA	NA	NA	Sicherheit
1664	ID77_1664	25969	Laufende Kosten	-2	NA	21:39:09	446	544	NA	NA	NA	NA	Kosten_negative
1664	ID77_1664	25956	Freunde fahren	2	NA		20	342	NA	NA	NA	NA	Freunde fahren
1664	ID77_1664	25955	Flexibel	3	NA		280	89	NA	NA	NA	NA	flexibel_positive
1664	ID77_1664	25954	Teuer	-2	NA		269	462	NA	NA	NA	NA	teuer_negative
1664	ID77_1664	25953	mobil	1	NA	21:35:28	640	76	NA	NA	NA	NA	mobil
1664	ID77_1664	25952	Ausfälle	-3	NA		951	366	NA	NA	NA	NA	Ausfall_negative
1664	ID77_1664	25951	Stress	-2	NA		948	233	NA	NA	NA	NA	Stress
1664	ID77_1664	25950	Komfort	3	NA	21:34:12	20	201	NA	NA	NA	NA	Komfort_positive
1664	ID77_1664	25949	Günstiger	3	NA		815	38	NA	NA	NA	NA	günstig_positive
1664	ID77_1664	25948	Freiheit	3	NA	21:33:27	95	80	NA	NA	NA	NA	Freiheit_positive
1664	ID77_1664	25947	Eigener Pkw	0	NA		197	348	NA	NA	NA	NA	Eigener Pkw_neutral
1664	ID77_1664	25946	Öffentliche Verkehrsmittel	0	NA		650	354	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1667	ID77t2_1667	25996	Öffentliche Verkehrsmittel	0	NA		650	354	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1667	ID77t2_1667	25995	Eigener Pkw	0	NA		197	348	NA	NA	NA	NA	Eigener Pkw_neutral
1667	ID77t2_1667	25994	Freiheit	3	NA	21:33:27	95	80	NA	NA	NA	NA	Freiheit_positive
1667	ID77t2_1667	25993	Günstiger	3	NA		815	38	NA	NA	NA	NA	günstig_positive
1667	ID77t2_1667	25992	Komfort	3	NA	21:34:12	20	201	NA	NA	NA	NA	Komfort_positive
1667	ID77t2_1667	25991	Stress	-2	NA		948	233	NA	NA	NA	NA	Stress
1667	ID77t2_1667	25990	Ausfälle	-3	NA		951	366	NA	NA	NA	NA	Ausfall_negative
1667	ID77t2_1667	25989	mobil	1	NA	21:35:28	640	76	NA	NA	NA	NA	mobil
1667	ID77t2_1667	25988	Teuer	-2	NA		269	462	NA	NA	NA	NA	teuer_negative
1667	ID77t2_1667	25987	Flexibel	3	NA		280	89	NA	NA	NA	NA	flexibel_positive
1667	ID77t2_1667	25986	Freunde fahren	2	NA		20	342	NA	NA	NA	NA	Freunde fahren
1667	ID77t2_1667	25985	Laufende Kosten	-2	NA	21:39:09	446	544	NA	NA	NA	NA	Kosten_negative
1667	ID77t2_1667	25984	Sicherheit	0	NA	21:40:02	433	202	NA	NA	NA	NA	Sicherheit
1667	ID77t2_1667	25983	Zeit	2	NA	21:42:04	917	132	NA	NA	NA	NA	Zeit
1667	ID77t2_1667	25982	Umwelt	3	NA		896	474	NA	NA	NA	NA	Umwelt
1667	ID77t2_1667	25981	Stau	-3	NA		81	497	NA	NA	NA	NA	Stau_negative
1669	ID79_1669	26030	kann die Stopps bestimmen	1	NA		108	272	NA	NA	NA	NA	kann die Stopps bestimmen
1669	ID79_1669	26029	man trifft Fremde	10	NA		754	215	NA	NA	NA	NA	man trifft Fremde
1669	ID79_1669	26028	mehr Gepäckraum	1	NA		294	148	NA	NA	NA	NA	mehr Gepäckraum
1669	ID79_1669	26027	flexible Zeitplanung	1	NA		20	376	NA	NA	NA	NA	flexible Zeitplanung
1669	ID79_1669	26026	kann laut singen und sprechen	1	NA	22:47:35	178	22	NA	NA	NA	NA	kann laut singen und sprechen
1669	ID79_1669	26021	Verkehr	-2	NA		441	488	NA	NA	NA	NA	Verkehr
1669	ID79_1669	26020	Metro kann schneller sein	1	NA		1032	288	NA	NA	NA	NA	Metro kann schneller sein
1669	ID79_1669	26019	mehr green Lösung	3	NA	22:44:38	1070	174	NA	NA	NA	NA	mehr green Lösung
1669	ID79_1669	26014	muss warten	-3	NA	22:49:07	882	535	NA	NA	NA	NA	muss warten
1669	ID79_1669	26013	muss nicht organisieren	1	NA	22:43:12	30	100	NA	NA	NA	NA	muss nicht organisieren
1669	ID79_1669	26012	Kosten hängen vom Kraftstoff ab	-1	NA	22:42:53	289	547	NA	NA	NA	NA	Kosten hängen vom Kraftstoff ab
1669	ID79_1669	26011	Instandhaltung	-1	NA	22:42:18	53	521	NA	NA	NA	NA	Instandhaltung
1669	ID79_1669	26010	überfüllt	-3	NA		863	400	NA	NA	NA	NA	überfüllt_negative
1669	ID79_1669	26009	Verzögerungen	-3	NA		648	534	NA	NA	NA	NA	Verzögerungen
1669	ID79_1669	26008	muss nicht vorsichtig sein	1	NA		706	120	NA	NA	NA	NA	muss nicht vorsichtig sein
1669	ID79_1669	26007	comfort	10	NA	22:46:51	463	166	NA	NA	NA	NA	Komfort_ambivalent
1669	ID79_1669	26006	Eigener Pkw	0	NA		270	353	NA	NA	NA	NA	Eigener Pkw_neutral
1669	ID79_1669	26005	Öffentliche Verkehrsmittel	0	NA		600	356	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1669r	ID79t2_1669	26030	kann die Stopps bestimmen	1	NA		108	272	NA	NA	NA	NA	kann die Stopps bestimmen
1669r	ID79t2_1669	26029	man trifft Fremde	10	NA		754	215	NA	NA	NA	NA	man trifft Fremde
1669r	ID79t2_1669	26028	mehr Gepäckraum	1	NA		294	148	NA	NA	NA	NA	mehr Gepäckraum
1669r	ID79t2_1669	26027	flexible Zeitplanung	1	NA		20	376	NA	NA	NA	NA	flexible Zeitplanung
1669r	ID79t2_1669	26026	kann laut singen und sprechen	1	NA	22:47:35	178	22	NA	NA	NA	NA	kann laut singen und sprechen
1669r	ID79t2_1669	26021	Verkehr	-2	NA		441	488	NA	NA	NA	NA	Verkehr
1669r	ID79t2_1669	26020	Metro kann schneller sein	1	NA		1032	288	NA	NA	NA	NA	Metro kann schneller sein
1669r	ID79t2_1669	26019	mehr green Lösung	3	NA	22:44:38	1070	174	NA	NA	NA	NA	mehr green Lösung
1669r	ID79t2_1669	26014	muss warten	-3	NA	22:49:07	882	535	NA	NA	NA	NA	muss warten
1669r	ID79t2_1669	26013	muss nicht organisieren	1	NA	22:43:12	30	100	NA	NA	NA	NA	muss nicht organisieren
