CAM.x	participantCAM.x	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
1669	ID79_1669	26029	man trifft Fremde	10	NA		754	215	NA	NA	NA	NA	1669	ID79_1669	25454	26010	6	1	0	NA	NA
1669	ID79_1669	26029	man trifft Fremde	10	NA		754	215	NA	NA	NA	NA	1669	ID79_1669	25450	26005	6	1	0	NA	NA
1669	ID79_1669	26028	mehr Gepäckraum	1	NA		294	148	NA	NA	NA	NA	1669	ID79_1669	25462	26007	6	1	0	NA	NA
1669	ID79_1669	26028	mehr Gepäckraum	1	NA		294	148	NA	NA	NA	NA	1669	ID79_1669	25458	26006	6	1	0	NA	NA
1669	ID79_1669	26027	flexible Zeitplanung	1	NA		20	376	NA	NA	NA	NA	1669	ID79_1669	25459	26013	6	1	0	NA	NA
1669	ID79_1669	26027	flexible Zeitplanung	1	NA		20	376	NA	NA	NA	NA	1669	ID79_1669	25442	26006	9	1	0	NA	NA
1669	ID79_1669	26026	kann laut singen und sprechen	1	NA	22:47:35	178	22	NA	NA	NA	NA	1669	ID79_1669	25461	26007	6	1	0	NA	NA
1669	ID79_1669	26026	kann laut singen und sprechen	1	NA	22:47:35	178	22	NA	NA	NA	NA	1669	ID79_1669	25457	26006	6	1	0	NA	NA
1669	ID79_1669	26021	Verkehr	-2	NA		441	488	NA	NA	NA	NA	1669	ID79_1669	25469	26020	6	0	0	NA	NA
1669	ID79_1669	26021	Verkehr	-2	NA		441	488	NA	NA	NA	NA	1669	ID79_1669	25447	26005	6	1	0	NA	NA
1669	ID79_1669	26021	Verkehr	-2	NA		441	488	NA	NA	NA	NA	1669	ID79_1669	25445	26006	6	1	0	NA	NA
1669	ID79_1669	26020	Metro kann schneller sein	1	NA		1032	288	NA	NA	NA	NA	1669	ID79_1669	25468	26014	6	0	0	NA	NA
1669	ID79_1669	26020	Metro kann schneller sein	1	NA		1032	288	NA	NA	NA	NA	1669	ID79_1669	25451	26005	6	1	0	NA	NA
1669	ID79_1669	26019	mehr green Lösung	3	NA	22:44:38	1070	174	NA	NA	NA	NA	1669	ID79_1669	25453	26005	6	1	0	NA	NA
1669	ID79_1669	26014	muss warten	-3	NA	22:49:07	882	535	NA	NA	NA	NA	1669	ID79_1669	25467	26009	6	1	0	NA	NA
1669	ID79_1669	26014	muss warten	-3	NA	22:49:07	882	535	NA	NA	NA	NA	1669	ID79_1669	25448	26005	6	1	0	NA	NA
1669	ID79_1669	26013	muss nicht organisieren	1	NA	22:43:12	30	100	NA	NA	NA	NA	1669	ID79_1669	25441	26006	6	1	0	NA	NA
1669	ID79_1669	26012	Kosten hängen vom Kraftstoff ab	-1	NA	22:42:53	289	547	NA	NA	NA	NA	1669	ID79_1669	25444	26006	6	1	0	NA	NA
1669	ID79_1669	26011	Instandhaltung	-1	NA	22:42:18	53	521	NA	NA	NA	NA	1669	ID79_1669	25443	26006	6	1	0	NA	NA
1669	ID79_1669	26010	überfüllt	-3	NA		863	400	NA	NA	NA	NA	1669	ID79_1669	25449	26005	6	1	0	NA	NA
1669	ID79_1669	26009	Verzögerungen	-3	NA		648	534	NA	NA	NA	NA	1669	ID79_1669	25446	26005	6	1	0	NA	NA
1669	ID79_1669	26008	muss nicht vorsichtig sein	1	NA		706	120	NA	NA	NA	NA	1669	ID79_1669	25470	26006	6	0	0	NA	NA
1669	ID79_1669	26008	muss nicht vorsichtig sein	1	NA		706	120	NA	NA	NA	NA	1669	ID79_1669	25460	26007	6	1	0	NA	NA
1669	ID79_1669	26008	muss nicht vorsichtig sein	1	NA		706	120	NA	NA	NA	NA	1669	ID79_1669	25452	26005	6	1	0	NA	NA
1669	ID79_1669	26007	comfort	10	NA	22:46:51	463	166	NA	NA	NA	NA	1669	ID79_1669	25456	26006	6	1	0	NA	NA
1669	ID79_1669	26007	comfort	10	NA	22:46:51	463	166	NA	NA	NA	NA	1669	ID79_1669	25455	26005	6	1	0	NA	NA
1669	ID79_1669	26006	Eigener Pkw	0	NA		270	353	NA	NA	NA	NA	1669	ID79_1669	25435	26005	6	0	0	NA	NA
1669r	ID79t2_1669	26030	kann die Stopps bestimmen	1	NA		108	272	NA	NA	NA	NA	1669r	ID79t2_1669	25464	26027	6	1	0	NA	NA
1669r	ID79t2_1669	26030	kann die Stopps bestimmen	1	NA		108	272	NA	NA	NA	NA	1669r	ID79t2_1669	25463	26013	6	1	0	NA	NA
1669r	ID79t2_1669	26030	kann die Stopps bestimmen	1	NA		108	272	NA	NA	NA	NA	1669r	ID79t2_1669	25440	26006	6	1	0	NA	NA
1669r	ID79t2_1669	26029	man trifft Fremde	10	NA		754	215	NA	NA	NA	NA	1669r	ID79t2_1669	25454	26010	6	1	0	NA	NA
1669r	ID79t2_1669	26029	man trifft Fremde	10	NA		754	215	NA	NA	NA	NA	1669r	ID79t2_1669	25450	26005	6	1	0	NA	NA
1669r	ID79t2_1669	26028	mehr Gepäckraum	1	NA		294	148	NA	NA	NA	NA	1669r	ID79t2_1669	25462	26007	6	1	0	NA	NA
1669r	ID79t2_1669	26028	mehr Gepäckraum	1	NA		294	148	NA	NA	NA	NA	1669r	ID79t2_1669	25458	26006	6	1	0	NA	NA
1669r	ID79t2_1669	26027	flexible Zeitplanung	1	NA		20	376	NA	NA	NA	NA	1669r	ID79t2_1669	25459	26013	6	1	0	NA	NA
1669r	ID79t2_1669	26027	flexible Zeitplanung	1	NA		20	376	NA	NA	NA	NA	1669r	ID79t2_1669	25442	26006	9	1	0	NA	NA
1669r	ID79t2_1669	26026	kann laut singen und sprechen	1	NA	22:47:35	178	22	NA	NA	NA	NA	1669r	ID79t2_1669	25461	26007	6	1	0	NA	NA
1669r	ID79t2_1669	26026	kann laut singen und sprechen	1	NA	22:47:35	178	22	NA	NA	NA	NA	1669r	ID79t2_1669	25457	26006	6	1	0	NA	NA
1669r	ID79t2_1669	26021	Verkehr	-2	NA		441	488	NA	NA	NA	NA	1669r	ID79t2_1669	25469	26020	6	0	0	NA	NA
1669r	ID79t2_1669	26021	Verkehr	-2	NA		441	488	NA	NA	NA	NA	1669r	ID79t2_1669	25447	26005	6	1	0	NA	NA
1669r	ID79t2_1669	26021	Verkehr	-2	NA		441	488	NA	NA	NA	NA	1669r	ID79t2_1669	25445	26006	6	1	0	NA	NA
1669r	ID79t2_1669	26020	Metro kann schneller sein	1	NA		1032	288	NA	NA	NA	NA	1669r	ID79t2_1669	25468	26014	6	0	0	NA	NA
1669r	ID79t2_1669	26020	Metro kann schneller sein	1	NA		1032	288	NA	NA	NA	NA	1669r	ID79t2_1669	25451	26005	6	1	0	NA	NA
1669r	ID79t2_1669	26019	mehr green Lösung	3	NA	22:44:38	1070	174	NA	NA	NA	NA	1669r	ID79t2_1669	25453	26005	6	1	0	NA	NA
1669r	ID79t2_1669	26014	muss warten	-3	NA	22:49:07	882	535	NA	NA	NA	NA	1669r	ID79t2_1669	25467	26009	6	1	0	NA	NA
1669r	ID79t2_1669	26014	muss warten	-3	NA	22:49:07	882	535	NA	NA	NA	NA	1669r	ID79t2_1669	25448	26005	6	1	0	NA	NA
1669r	ID79t2_1669	26013	muss nicht organisieren	1	NA	22:43:12	30	100	NA	NA	NA	NA	1669r	ID79t2_1669	25441	26006	6	1	0	NA	NA
1669r	ID79t2_1669	26012	Kosten hängen vom Kraftstoff ab	-1	NA	22:42:53	289	547	NA	NA	NA	NA	1669r	ID79t2_1669	25444	26006	6	1	0	NA	NA
1669r	ID79t2_1669	26011	Instandhaltung	-1	NA	22:42:18	53	521	NA	NA	NA	NA	1669r	ID79t2_1669	25443	26006	6	1	0	NA	NA
1669r	ID79t2_1669	26010	überfüllt	-3	NA		863	400	NA	NA	NA	NA	1669r	ID79t2_1669	25449	26005	6	1	0	NA	NA
1669r	ID79t2_1669	26009	Verzögerungen	-3	NA		648	534	NA	NA	NA	NA	1669r	ID79t2_1669	25446	26005	6	1	0	NA	NA
1669r	ID79t2_1669	26008	muss nicht vorsichtig sein	1	NA		706	120	NA	NA	NA	NA	1669r	ID79t2_1669	25470	26006	6	0	0	NA	NA
1669r	ID79t2_1669	26008	muss nicht vorsichtig sein	1	NA		706	120	NA	NA	NA	NA	1669r	ID79t2_1669	25460	26007	6	1	0	NA	NA
1669r	ID79t2_1669	26008	muss nicht vorsichtig sein	1	NA		706	120	NA	NA	NA	NA	1669r	ID79t2_1669	25452	26005	6	1	0	NA	NA
1669r	ID79t2_1669	26007	comfort	10	NA	22:46:51	463	166	NA	NA	NA	NA	1669r	ID79t2_1669	25456	26006	6	1	0	NA	NA
1669r	ID79t2_1669	26007	comfort	10	NA	22:46:51	463	166	NA	NA	NA	NA	1669r	ID79t2_1669	25455	26005	6	1	0	NA	NA
1669r	ID79t2_1669	26006	Eigener Pkw	0	NA		270	353	NA	NA	NA	NA	1669r	ID79t2_1669	25435	26005	6	0	0	NA	NA
1671	ID80_1671	26049	stau	-2	NA		163	480	NA	NA	NA	NA	1671	ID80_1671	25481	26024	6	0	0	NA	NA
1671	ID80_1671	26049	stau	-2	NA		163	480	NA	NA	NA	NA	1671	ID80_1671	25480	26025	6	1	0	NA	NA
1671	ID80_1671	26042	kontakt zu mitmenschen	0	NA	22:56:23	456	504	NA	NA	NA	NA	1671	ID80_1671	25479	26025	6	0	0	NA	NA
1671	ID80_1671	26042	kontakt zu mitmenschen	0	NA	22:56:23	456	504	NA	NA	NA	NA	1671	ID80_1671	25478	26024	6	0	0	NA	NA
1671	ID80_1671	26040	nicht umweltfreundlich	-2	NA		70	263	NA	NA	NA	NA	1671	ID80_1671	25477	26025	6	1	0	NA	NA
1671	ID80_1671	26039	kostet geld	-1	NA		491	175	NA	NA	NA	NA	1671	ID80_1671	25475	26025	6	0	0	NA	NA
1671	ID80_1671	26037	oft verspätung	-3	NA		715	65	NA	NA	NA	NA	1671	ID80_1671	25472	26024	6	1	0	NA	NA
1671	ID80_1671	26031	Schneller am ziel	1	NA	22:54:04	266	137	NA	NA	NA	NA	1671	ID80_1671	25476	26025	6	1	0	NA	NA
1671	ID80_1671	26024	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	1671	ID80_1671	25471	26041	6	1	0	NA	NA
1673	ID80t2_1673	26062	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	1673	ID80t2_1673	25497	26056	6	1	0	NA	NA
1673	ID80t2_1673	26060	Schneller am ziel	1	NA	22:54:04	266	137	NA	NA	NA	NA	1673	ID80t2_1673	25492	26061	6	1	0	NA	NA
1673	ID80t2_1673	26059	oft verspätung	-3	NA		715	65	NA	NA	NA	NA	1673	ID80t2_1673	25496	26062	6	1	0	NA	NA
1673	ID80t2_1673	26058	kostet geld	0	NA	23:12:36	491	175	NA	NA	NA	NA	1673	ID80t2_1673	25493	26061	6	0	0	NA	NA
1673	ID80t2_1673	26057	nicht umweltfreundlich	-2	NA		70	263	NA	NA	NA	NA	1673	ID80t2_1673	25491	26061	6	1	0	NA	NA
1673	ID80t2_1673	26055	kontakt zu mitmenschen	0	NA	22:56:23	456	504	NA	NA	NA	NA	1673	ID80t2_1673	25490	26062	6	0	0	NA	NA
1673	ID80t2_1673	26055	kontakt zu mitmenschen	0	NA	22:56:23	456	504	NA	NA	NA	NA	1673	ID80t2_1673	25489	26061	6	0	0	NA	NA
1673	ID80t2_1673	26054	stau	-2	NA		163	480	NA	NA	NA	NA	1673	ID80t2_1673	25488	26061	6	1	0	NA	NA
1673	ID80t2_1673	26054	stau	-2	NA		163	480	NA	NA	NA	NA	1673	ID80t2_1673	25487	26062	6	0	0	NA	NA
1674	ID83_1674	26088	Elektroauto	2	NA		439	538	NA	NA	NA	NA	1674	ID83_1674	25505	26072	6	0	0	NA	NA
1674	ID83_1674	26088	Elektroauto	2	NA		439	538	NA	NA	NA	NA	1674	ID83_1674	25504	26087	9	1	0	NA	NA
1674	ID83_1674	26087	Umwelt	-2	NA		397	410	NA	NA	NA	NA	1674	ID83_1674	25503	26066	6	0	0	NA	NA
1674	ID83_1674	26086	Umweltschonend	2	NA		1088	534	NA	NA	NA	NA	1674	ID83_1674	25516	26065	6	1	0	NA	NA
1674	ID83_1674	26085	Dreckig	-2	NA		613	534	NA	NA	NA	NA	1674	ID83_1674	25515	26065	6	0	0	NA	NA
1674	ID83_1674	26085	Dreckig	-2	NA		613	534	NA	NA	NA	NA	1674	ID83_1674	25514	26077	9	1	0	NA	NA
1674	ID83_1674	26084	Schlafen	2	NA		1191	309	NA	NA	NA	NA	1674	ID83_1674	25512	26083	6	1	0	NA	NA
1674	ID83_1674	26083	Entspannt Reisen	2	NA	01:00:27	928	343	NA	NA	NA	NA	1674	ID83_1674	25513	26065	6	1	0	NA	NA
1674	ID83_1674	26082	Unfreundliche Busfahrer	-2	NA	01:00:15	735	49	NA	NA	NA	NA	1674	ID83_1674	25500	26065	6	0	0	NA	NA
1674	ID83_1674	26081	Unpraktisch (z.B. für Einkäufe)	-3	NA		1490	142	NA	NA	NA	NA	1674	ID83_1674	25520	26065	6	0	0	NA	NA
1674	ID83_1674	26080	Praktisch (z.B. für Einkäufe)	3	NA	00:59:46	417	157	NA	NA	NA	NA	1674	ID83_1674	25525	26066	6	1	0	NA	NA
1674	ID83_1674	26079	Wartungskosten	-2	NA		224	446	NA	NA	NA	NA	1674	ID83_1674	25509	26066	6	0	0	NA	NA
1674	ID83_1674	26078	Kein Corona	3	NA		356	20	NA	NA	NA	NA	1674	ID83_1674	25524	26066	6	1	0	NA	NA
1674	ID83_1674	26076	Geringe Unfallgefahr	2	NA		910	188	NA	NA	NA	NA	1674	ID83_1674	25511	26065	6	1	0	NA	NA
1674	ID83_1674	26075	Nur von Mo-Fr, von 06:00-18:00	-3	NA	00:57:24	1574	528	NA	NA	NA	NA	1674	ID83_1674	25519	26073	6	1	0	NA	NA
1674	ID83_1674	26074	Weg zum Bahnhof dauert lange	-2	NA		1475	366	NA	NA	NA	NA	1674	ID83_1674	25518	26073	6	1	0	NA	NA
1674	ID83_1674	26073	auf dem Land nicht verfügbar	-2	NA	00:56:45	1371	526	NA	NA	NA	NA	1674	ID83_1674	25517	26065	6	1	0	NA	NA
1674	ID83_1674	26072	hohe Anschaffunskosten	-2	NA	00:55:21	26	527	NA	NA	NA	NA	1674	ID83_1674	25526	26067	6	1	0	NA	NA
1674	ID83_1674	26072	hohe Anschaffunskosten	-2	NA	00:55:21	26	527	NA	NA	NA	NA	1674	ID83_1674	25506	26066	6	0	0	NA	NA
1674	ID83_1674	26071	stau	-2	NA	00:54:59	129	50	NA	NA	NA	NA	1674	ID83_1674	25522	26066	6	0	0	NA	NA
1674	ID83_1674	26070	unzuverlässig	-3	NA	00:54:49	1231	119	NA	NA	NA	NA	1674	ID83_1674	25502	26065	6	0	0	NA	NA
1674	ID83_1674	26069	teuer	-2	NA	00:54:13	956	59	NA	NA	NA	NA	1674	ID83_1674	25501	26065	6	0	0	NA	NA
1674	ID83_1674	26068	flexibel	3	NA	00:54:02	450	259	NA	NA	NA	NA	1674	ID83_1674	25521	26066	9	1	0	NA	NA
1674	ID83_1674	26067	private Haftung bei Unfall	-3	NA		20	202	NA	NA	NA	NA	1674	ID83_1674	25523	26066	9	1	0	NA	NA
1674	ID83_1674	26065	Öffentliche Verkehrsmittel	0	NA		642	343	NA	NA	NA	NA	1674	ID83_1674	25510	26066	6	0	0	NA	NA
1675	ID83t2_1675	26113	Stress	-2	NA		25	20	NA	NA	NA	NA	1675	ID83t2_1675	25552	26106	6	1	0	NA	NA
1675	ID83t2_1675	26112	Öffentliche Verkehrsmittel	0	NA		642	343	NA	NA	NA	NA	1675	ID83t2_1675	25543	26111	6	0	0	NA	NA
1675	ID83t2_1675	26110	private Haftung bei Unfall	-3	NA		20	202	NA	NA	NA	NA	1675	ID83t2_1675	25530	26111	9	1	0	NA	NA
1675	ID83t2_1675	26109	flexibel	3	NA	00:54:02	450	259	NA	NA	NA	NA	1675	ID83t2_1675	25532	26111	9	1	0	NA	NA
1675	ID83t2_1675	26108	teuer	-2	NA	00:54:13	956	59	NA	NA	NA	NA	1675	ID83t2_1675	25550	26112	6	0	0	NA	NA
1675	ID83t2_1675	26107	unzuverlässig	-3	NA	00:54:49	1231	119	NA	NA	NA	NA	1675	ID83t2_1675	25549	26112	6	0	0	NA	NA
1675	ID83t2_1675	26106	stau	-2	NA	00:54:59	162	110	NA	NA	NA	NA	1675	ID83t2_1675	25531	26111	6	0	0	NA	NA
1675	ID83t2_1675	26105	hohe Anschaffunskosten	-2	NA	00:55:21	26	527	NA	NA	NA	NA	1675	ID83t2_1675	25545	26111	6	0	0	NA	NA
1675	ID83t2_1675	26105	hohe Anschaffunskosten	-2	NA	00:55:21	26	527	NA	NA	NA	NA	1675	ID83t2_1675	25527	26110	6	1	0	NA	NA
1675	ID83t2_1675	26104	auf dem Land nicht verfügbar	-2	NA	00:56:45	1371	526	NA	NA	NA	NA	1675	ID83t2_1675	25536	26112	6	1	0	NA	NA
1675	ID83t2_1675	26103	Weg zum Bahnhof dauert lange	-2	NA		1475	366	NA	NA	NA	NA	1675	ID83t2_1675	25535	26104	6	1	0	NA	NA
1675	ID83t2_1675	26102	Nur von Mo-Fr, von 06:00-18:00	-3	NA	00:57:24	1574	528	NA	NA	NA	NA	1675	ID83t2_1675	25534	26104	6	1	0	NA	NA
1675	ID83t2_1675	26101	Geringe Unfallgefahr	2	NA		910	188	NA	NA	NA	NA	1675	ID83t2_1675	25542	26112	6	1	0	NA	NA
1675	ID83t2_1675	26099	Kein Corona	3	NA		356	20	NA	NA	NA	NA	1675	ID83t2_1675	25529	26111	6	1	0	NA	NA
1675	ID83t2_1675	26098	Unterhaltskosten	-3	NA	01:20:33	207	453	NA	NA	NA	NA	1675	ID83t2_1675	25544	26111	6	0	0	NA	NA
1675	ID83t2_1675	26097	Praktisch (z.B. für Einkäufe)	3	NA	00:59:46	417	157	NA	NA	NA	NA	1675	ID83t2_1675	25528	26111	6	1	0	NA	NA
1675	ID83t2_1675	26096	Unpraktisch (z.B. für Einkäufe)	-3	NA		1490	142	NA	NA	NA	NA	1675	ID83t2_1675	25533	26112	6	0	0	NA	NA
1675	ID83t2_1675	26095	Unfreundliche Busfahrer	-2	NA	01:00:15	735	49	NA	NA	NA	NA	1675	ID83t2_1675	25551	26112	6	0	0	NA	NA
1675	ID83t2_1675	26094	Entspannt Reisen	2	NA	01:00:27	928	343	NA	NA	NA	NA	1675	ID83t2_1675	25540	26112	6	1	0	NA	NA
1675	ID83t2_1675	26093	Schlafen	2	NA		1191	309	NA	NA	NA	NA	1675	ID83t2_1675	25541	26094	6	1	0	NA	NA
1675	ID83t2_1675	26092	Dreckig	-2	NA		613	534	NA	NA	NA	NA	1675	ID83t2_1675	25539	26100	9	1	0	NA	NA
1675	ID83t2_1675	26092	Dreckig	-2	NA		613	534	NA	NA	NA	NA	1675	ID83t2_1675	25538	26112	6	0	0	NA	NA
1675	ID83t2_1675	26091	Umweltschonend	2	NA		1088	534	NA	NA	NA	NA	1675	ID83t2_1675	25537	26112	6	1	0	NA	NA
1675	ID83t2_1675	26090	Umwelt	-3	NA	01:21:38	397	410	NA	NA	NA	NA	1675	ID83t2_1675	25548	26111	6	0	0	NA	NA
1675	ID83t2_1675	26089	Elektroauto	2	NA	01:21:44	438	537	NA	NA	NA	NA	1675	ID83t2_1675	25547	26090	9	1	0	NA	NA
1675	ID83t2_1675	26089	Elektroauto	2	NA	01:21:44	438	537	NA	NA	NA	NA	1675	ID83t2_1675	25546	26105	6	0	0	NA	NA
1679	ID85_1679	26158	Umwelt	10	NA	10:12:03	416	544	NA	NA	NA	NA	1679	ID85_1679	25600	26139	6	0	0	NA	NA
1679	ID85_1679	26158	Umwelt	10	NA	10:12:03	416	544	NA	NA	NA	NA	1679	ID85_1679	25599	26138	6	1	0	NA	NA
1679	ID85_1679	26157	Stau	-3	NA	10:11:39	265	481	NA	NA	NA	NA	1679	ID85_1679	25583	26152	6	1	0	NA	NA
1679	ID85_1679	26157	Stau	-3	NA	10:11:39	265	481	NA	NA	NA	NA	1679	ID85_1679	25582	26139	6	1	0	NA	NA
1679	ID85_1679	26156	Essen nicht lecker	-2	NA	09:43:44	830	141	NA	NA	NA	NA	1679	ID85_1679	25591	26138	6	1	0	NA	NA
1679	ID85_1679	26155	Nickerchen	2	NA	09:43:19	536	112	NA	NA	NA	NA	1679	ID85_1679	25596	26147	6	1	0	NA	NA
1679	ID85_1679	26155	Nickerchen	2	NA	09:43:19	536	112	NA	NA	NA	NA	1679	ID85_1679	25589	26138	6	1	0	NA	NA
1679	ID85_1679	26154	Viele Sachen mitnehmen	2	NA	09:43:41	66	518	NA	NA	NA	NA	1679	ID85_1679	25584	26139	6	1	0	NA	NA
1679	ID85_1679	26152	anstrengend	-3	NA	09:43:29	68	395	NA	NA	NA	NA	1679	ID85_1679	25581	26139	6	1	0	NA	NA
1679	ID85_1679	26151	WC Zug	-3	NA	09:43:38	799	483	NA	NA	NA	NA	1679	ID85_1679	25594	26138	6	1	0	NA	NA
1679	ID85_1679	26150	WC Raststätte	2	NA	09:42:04	22	222	NA	NA	NA	NA	1679	ID85_1679	25580	26139	6	1	0	NA	NA
1679	ID85_1679	26148	Wartezeiten	-2	NA	09:42:26	679	34	NA	NA	NA	NA	1679	ID85_1679	25590	26138	6	1	0	NA	NA
1679	ID85_1679	26147	mobil sein	3	NA	09:42:19	391	33	NA	NA	NA	NA	1679	ID85_1679	25598	26141	6	1	0	NA	NA
1679	ID85_1679	26147	mobil sein	3	NA	09:42:19	391	33	NA	NA	NA	NA	1679	ID85_1679	25595	26138	6	0	0	NA	NA
1679	ID85_1679	26147	mobil sein	3	NA	09:42:19	391	33	NA	NA	NA	NA	1679	ID85_1679	25575	26139	6	1	0	NA	NA
1679	ID85_1679	26146	Unterhaltung	2	NA	09:42:58	827	367	NA	NA	NA	NA	1679	ID85_1679	25593	26145	6	1	0	NA	NA
1679	ID85_1679	26145	Leute kennenlernen	2	NA	09:43:02	410	226	NA	NA	NA	NA	1679	ID85_1679	25592	26140	6	1	0	NA	NA
1679	ID85_1679	26145	Leute kennenlernen	2	NA	09:43:02	410	226	NA	NA	NA	NA	1679	ID85_1679	25586	26138	6	1	0	NA	NA
1679	ID85_1679	26144	Mitsingen	2	NA	09:42:47	22	77	NA	NA	NA	NA	1679	ID85_1679	25579	26143	6	1	0	NA	NA
1679	ID85_1679	26143	Laut Musik hören	2	NA	09:42:54	222	247	NA	NA	NA	NA	1679	ID85_1679	25577	26139	6	1	0	NA	NA
1679	ID85_1679	26142	lesen	1	NA	10:10:39	792	266	NA	NA	NA	NA	1679	ID85_1679	25588	26140	6	1	0	NA	NA
1679	ID85_1679	26142	lesen	1	NA	10:10:39	792	266	NA	NA	NA	NA	1679	ID85_1679	25587	26138	6	1	0	NA	NA
1679	ID85_1679	26141	Hund Gassi gehen	2	NA	09:42:37	162	20	NA	NA	NA	NA	1679	ID85_1679	25576	26139	6	1	0	NA	NA
1679	ID85_1679	26139	Eigener Pkw	0	NA	09:43:04	269	345	NA	NA	NA	NA	1679	ID85_1679	25574	26138	6	0	0	NA	NA
1679r	ID85t2_1679	26158	Umwelt	10	NA	10:12:03	416	544	NA	NA	NA	NA	1679r	ID85t2_1679	25600	26139	6	0	0	NA	NA
1679r	ID85t2_1679	26158	Umwelt	10	NA	10:12:03	416	544	NA	NA	NA	NA	1679r	ID85t2_1679	25599	26138	6	1	0	NA	NA
1679r	ID85t2_1679	26157	Stau	-3	NA	10:11:39	265	481	NA	NA	NA	NA	1679r	ID85t2_1679	25583	26152	6	1	0	NA	NA
1679r	ID85t2_1679	26157	Stau	-3	NA	10:11:39	265	481	NA	NA	NA	NA	1679r	ID85t2_1679	25582	26139	6	1	0	NA	NA
1679r	ID85t2_1679	26156	Essen nicht lecker	-2	NA	09:43:44	830	141	NA	NA	NA	NA	1679r	ID85t2_1679	25591	26138	6	1	0	NA	NA
1679r	ID85t2_1679	26155	Nickerchen	2	NA	09:43:19	536	112	NA	NA	NA	NA	1679r	ID85t2_1679	25596	26147	6	1	0	NA	NA
1679r	ID85t2_1679	26155	Nickerchen	2	NA	09:43:19	536	112	NA	NA	NA	NA	1679r	ID85t2_1679	25589	26138	6	1	0	NA	NA
1679r	ID85t2_1679	26154	Viele Sachen mitnehmen	2	NA	09:43:41	66	518	NA	NA	NA	NA	1679r	ID85t2_1679	25584	26139	6	1	0	NA	NA
1679r	ID85t2_1679	26152	anstrengend	-3	NA	09:43:29	68	395	NA	NA	NA	NA	1679r	ID85t2_1679	25581	26139	6	1	0	NA	NA
1679r	ID85t2_1679	26151	WC Zug	-3	NA	09:43:38	799	483	NA	NA	NA	NA	1679r	ID85t2_1679	25594	26138	6	1	0	NA	NA
1679r	ID85t2_1679	26150	WC Raststätte	2	NA	09:42:04	22	222	NA	NA	NA	NA	1679r	ID85t2_1679	25580	26139	6	1	0	NA	NA
1679r	ID85t2_1679	26148	Wartezeiten	-2	NA	09:42:26	679	34	NA	NA	NA	NA	1679r	ID85t2_1679	25590	26138	6	1	0	NA	NA
1679r	ID85t2_1679	26147	mobil sein	3	NA	09:42:19	391	33	NA	NA	NA	NA	1679r	ID85t2_1679	25598	26141	6	1	0	NA	NA
1679r	ID85t2_1679	26147	mobil sein	3	NA	09:42:19	391	33	NA	NA	NA	NA	1679r	ID85t2_1679	25595	26138	6	0	0	NA	NA
1679r	ID85t2_1679	26147	mobil sein	3	NA	09:42:19	391	33	NA	NA	NA	NA	1679r	ID85t2_1679	25575	26139	6	1	0	NA	NA
1679r	ID85t2_1679	26146	Unterhaltung	2	NA	09:42:58	827	367	NA	NA	NA	NA	1679r	ID85t2_1679	25593	26145	6	1	0	NA	NA
1679r	ID85t2_1679	26145	Leute kennenlernen	2	NA	09:43:02	410	226	NA	NA	NA	NA	1679r	ID85t2_1679	25592	26140	6	1	0	NA	NA
1679r	ID85t2_1679	26145	Leute kennenlernen	2	NA	09:43:02	410	226	NA	NA	NA	NA	1679r	ID85t2_1679	25586	26138	6	1	0	NA	NA
1679r	ID85t2_1679	26144	Mitsingen	2	NA	09:42:47	22	77	NA	NA	NA	NA	1679r	ID85t2_1679	25579	26143	6	1	0	NA	NA
1679r	ID85t2_1679	26143	Laut Musik hören	2	NA	09:42:54	222	247	NA	NA	NA	NA	1679r	ID85t2_1679	25577	26139	6	1	0	NA	NA
1679r	ID85t2_1679	26142	lesen	1	NA	10:10:39	792	266	NA	NA	NA	NA	1679r	ID85t2_1679	25588	26140	6	1	0	NA	NA
1679r	ID85t2_1679	26142	lesen	1	NA	10:10:39	792	266	NA	NA	NA	NA	1679r	ID85t2_1679	25587	26138	6	1	0	NA	NA
1679r	ID85t2_1679	26141	Hund Gassi gehen	2	NA	09:42:37	162	20	NA	NA	NA	NA	1679r	ID85t2_1679	25576	26139	6	1	0	NA	NA
1679r	ID85t2_1679	26139	Eigener Pkw	0	NA	09:43:04	269	345	NA	NA	NA	NA	1679r	ID85t2_1679	25574	26138	6	0	0	NA	NA
1680	ID86_1680	26173	schlecht mit Gepäck	-3	NA	10:43:27	806	289	NA	NA	NA	NA	1680	ID86_1680	25604	26161	6	1	0	NA	NA
1680	ID86_1680	26172	erhöhte Ansteckungsgefahr	-2	NA		806	459	NA	NA	NA	NA	1680	ID86_1680	25603	26161	6	1	0	NA	NA
1680	ID86_1680	26171	Parkplatzsuche	-3	NA		262	544	NA	NA	NA	NA	1680	ID86_1680	25612	26162	6	1	0	NA	NA
1680	ID86_1680	26170	Ticket / Benzinkosten	-1	NA		437	482	NA	NA	NA	NA	1680	ID86_1680	25606	26161	6	1	0	NA	NA
